Title, Named Entity, Frequency
"Selena Gomez", "July 4, 2011", "1"
"Selena Gomez", "Curiel Kamren", "1"
"Selena Gomez", "Foster Care Fundraiser magazine", "1"
"Selena Gomez", "June 14, 2012", "1"
"Selena Gomez", "February 1", "1"
"Selena Gomez", "8, 2008", "1"
"Selena Gomez", "Mexico", "1"
"Selena Gomez", "half", "1"
"Selena Gomez", "Monterrey", "1"
"Selena Gomez", "1970s", "1"
"Selena Gomez", "Exposito Suzy", "1"
"Selena Gomez", "March 11", "1"
"Selena Gomez", "American Mexican", "1"
"Selena Gomez", "COVID 19", "1"
"Selena Gomez", "Define American", "1"
"Selena Gomez", "May 23, 2020", "1"
"Selena Gomez", "Catholic", "1"
"Selena Gomez", "Sundays", "1"
"Selena Gomez", "Spotlight  Selena Gomez", "1"
"Selena Gomez", "September 26, 2008", "1"
"Selena Gomez", "Scholastic Corporation Scholastic", "1"
"Selena Gomez", "June 20, 2010", "1"
"Selena Gomez", "February 15, 2018", "1"
"Selena Gomez", "age seven", "1"
"Selena Gomez", "five years old", "1"
"Selena Gomez", "July 14, 2013", "1"
"Selena Gomez", "London", "1"
"Selena Gomez", "Amanda", "1"
"Selena Gomez", "Natalie Finn", "1"
"Selena Gomez", "June 13, 2013", "1"
"Selena Gomez", "Mom Mandy", "1"
"Selena Gomez", "New Arrival", "1"
"Selena Gomez", "345663366762737665", "1"
"Selena Gomez", "June 12th", "1"
"Selena Gomez", "Gomez Selena", "1"
"Selena Gomez", "Marcus Gomez", "1"
"Selena Gomez", "Disneydreaming.com", "1"
"Selena Gomez", "October 18, 2014", "1"
"Selena Gomez", "23, 2015", "1"
"Selena Gomez", "May 2010", "1"
"Selena Gomez", "Screen & Off", "1"
"Selena Gomez", "Celebrity News,", "1"
"Selena Gomez", "Photos & Videos", "1"
"Selena Gomez", "May 12, 2010", "1"
"Selena Gomez", "November 17, 2010", "1"
"Selena Gomez", "May 15, 2010", "1"
"Selena Gomez", "16 years old", "1"
"Selena Gomez", "Melas", "1"
"Selena Gomez", "July 12, 2018", "1"
"Selena Gomez", "Chris", "1"
"Selena Gomez", "MSN", "1"
